NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190005264120,2019,2906303,Canavieiras,29,BA,31,M,1,1,1,2906303,Canavieiras,29,BA,2,0,2,,0,29436184,2906303,Canavieiras,29,BA,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2906303,Canavieiras,29,BA,1,1,1,1,523,524,525,526,414.8,470.9,371.4,385.7,EADCBCAEACEBEDEDDDECEEEDDABCDAEACAECEEECCEDCD,BACCCEEBBEEDBCADEDBECADCDADBBBABCAACEBEADAEAC,99999EEDEABEAAEAECCEBAABDDCABEDEDEBDEDAEEACCECABCA,ABDCADEABEEDACECCBEAEDADCAECEAAADDCCEDCDADADA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,8,0,0,0,0,0,0,H,H,A,A,2,B,A,B,C,A,A,B,B,A,A,A,A,A,B,A,B,C,A,A,B
190005267762,2019,2930501,Serrinha,29,BA,19,F,1,1,1,2930501,Serrinha,29,BA,1,1,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2930501,Serrinha,29,BA,1,1,1,1,523,524,525,526,358.2,364.1,401.4,393.9,EDCCDABBABCBDECACDECDCAECEDBDAEACBECABDBECDBE,DDCBAADACDABAECEDCDBCBCBBCEBAECEDECABECBCECEB,99999CBDAEAEDCBCBADEBDDDACDACBBACAEABEEACEBCDEBBEA,CABCCEEDDCBDE*DEACABDCDCACCCDEDACBDCDBCABEABD,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,120,120,0,480,C,G,B,D,4,G,A,B,D,B,B,B,B,B,B,B,B,B,C,A,B,E,B,B,B
190005269231,2019,2704005,Junqueiro,27,AL,23,F,1,3,1,2702306,Coruripe,27,AL,1,2,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2709152,Teotônio Vilela,27,AL,1,1,1,1,523,524,525,526,381.9,456.1,388,396.9,ABBAABEDBBBDBDEDABEEEDEABBCEECDBBEEADBCEEACAD,EEADBBBABDDBACEEDDEBDDCECADBCEBECBACEEBBCDDCA,BCEEC99999CCEEECDCBBDEDDDEEAEEDEAEEEEDAECBEABEDBCC,AECAEDBECCCCAAAABABEEBAEBEADEDDCEADCEBEABDDDC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,6,0,0,0,0,0,0,B,C,C,F,5,C,A,B,D,B,A,B,A,B,A,B,A,A,B,A,A,D,A,A,B
190005272752,2019,2925303,Porto Seguro,29,BA,23,F,1,0,1,2925303,Porto Seguro,29,BA,2,0,2,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2925303,Porto Seguro,29,BA,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,D,B,A,5,B,A,B,D,A,A,B,B,A,A,A,A,A,B,A,A,B,A,A,A
190005275549,2019,2804805,Nossa Senhora do Socorro,28,SE,20,M,1,3,1,2800308,Aracaju,28,SE,2,0,2,1,0,28032756,2800308,Aracaju,28,SE,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804805,Nossa Senhora do Socorro,28,SE,0,1,1,0,,524,525,,,417.9,425.8,,,BCECABBAADEBDCBDAADABBCCACDDADDCEAAEDBAECEAC.,BACBA99999EABCAEBAEACDAAEDBBEADBBADABAAEDBACBAEBEC,,0,,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,,1,100,120,120,120,80,540,H,D,F,C,5,E,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190005279470,2019,2933307,Vitória da Conquista,29,BA,30,M,0,1,1,2933307,Vitória da Conquista,29,BA,1,5,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2933307,Vitória da Conquista,29,BA,1,1,1,1,523,524,525,526,364.2,384.1,408.8,365.8,BDEDDEBBABADBACADDBEDAEBEDBBCACABACDBEEACEACD,ACDCAADDCEDABAEBEACDADCDBCDAADCBDDACCEEBACACD,BDABA99999DBDEAACBAEBBADABAABDCCBBDACDDEDABCBCEDDB,ACCCEEEABACCEAEDCBEABCCBCCAECBAADCECBDCDDAAEA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,100,120,100,120,100,540,B,B,B,A,3,E,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,B,A,A,B
190005281850,2019,2800605,Barra dos Coqueiros,28,SE,36,F,1,3,1,2800308,Aracaju,28,SE,1,8,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800308,Aracaju,28,SE,1,1,1,1,523,524,525,526,414.2,494.1,504,383.6,DADCBCABDBBBEAECEBCAECADCBBCCDCADCEBDAADCCDBD,DBACCBEECEEAACABDBECEBBCABEBBDBEBDEECBBADEEBE,BBABA99999CDBBDBEBCDEEAECBEABAEEABDAADCBEBDDEADCCD,EEBCDECDBCEACAECCDCAEABBABCCAADACDBCDCABDACBD,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,120,100,120,580,A,B,A,A,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
190005288561,2019,2913606,Ilhéus,29,BA,26,F,1,2,1,2913606,Ilhéus,29,BA,1,5,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2913606,Ilhéus,29,BA,1,1,1,1,523,524,525,526,438.4,377.7,402.7,411.9,BDCCEDABDEEDEABACECEDBBDCDAADBBACEDEDBADCECEE,ACEBACEEEDADBAECEEBAADDACECACDEDCBCEBCDABEDAE,99999CECEDEDABEBEECDBDEEADEBCCEAEBCCCBEABDEDEDADED,EACDABEADCAEDBCEBBDAEDDBEBBDEDAACDCBDDEBDCAED,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,120,120,0,480,B,C,E,A,2,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
190005288704,2019,2914505,Irará,29,BA,17,M,1,3,1,2914505,Irará,29,BA,3,0,1,,1,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2914505,Irará,29,BA,1,1,1,1,523,524,525,526,367.7,447.9,328.3,485.9,BCAEDBABBCCDBEBCACECDBB*.AA*CDBEECDAACBBAECCE,CADCEABACBDEACDBDABACEABEABABBDADACEAEDCECDAE,99999BEDBCB*EDAADDCABDEDABAEBCACDEBDBEEBCBECECCBDC,DEDBBCEACBEDEAEBEBECBADCAECBCDABBCABEBCDBDDDA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,80,80,0,360,E,E,A,A,4,E,A,C,C,B,A,B,A,B,A,A,A,A,C,A,A,C,A,A,B
190005288844,2019,2905602,Camacan,29,BA,32,F,1,3,1,2905602,Camacan,29,BA,1,7,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2905602,Camacan,29,BA,1,1,1,1,523,524,525,526,364.5,391.8,427.3,381.8,AAEEDDBEBADDAEEEAAAAECAEBEACCADCEECCECDBCACBE,BEECDDEAECDECECEEADBCDEEDDDADCBEBDEDABDBBDCAA,CBCEA99999DACAAADBDCDEEDD*DDBCADBCDDCBEAEAEBEAEDDE,EADDDBBCCAABBAAABBAACCCBBCCCABDACCEAEEABDABDC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,20,40,20,0,0,80,A,B,C,B,1,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A
190005297142,2019,2800308,Aracaju,28,SE,28,M,2,1,1,2800308,Aracaju,28,SE,1,8,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800308,Aracaju,28,SE,1,1,1,1,523,524,525,526,468.7,410.6,407.7,574.5,BBACBDBEDDEBECEBAEBBCBDDCCABEBBCEEDCEBEBDACCD,CDCBEBCBBAECBCEBABBDCDBEAEABEBCDABEBBEBDCEABE,DBDED99999BBDAACEEDECCBECECCEDEBCCCDBEBEBCBCEECEAD,DEBCABEEADEEEEAEDBACCBECDEDEEBAACABEBCDECCEED,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,140,160,180,120,200,800,E,E,D,B,2,D,A,B,D,B,A,B,A,B,A,B,A,B,B,A,A,C,A,B,B
190005298740,2019,2927408,Salvador,29,BA,28,F,1,2,1,2927408,Salvador,29,BA,1,6,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927408,Salvador,29,BA,1,1,1,1,523,524,525,526,404.8,377.1,390.4,377.6,BACBAEEDDDCCDCCCADDAECEDADDDBAAADBECCCABDDABD,ADEAAEECCAACEDDCBBB*DAABBEDAAAABECADCBBEECBAA,DDBED99999BABABECAEDCEADDBCEBCBCDAEBCDECDDDAECCEEC,CDBCDCCDCACDDECCDCCEBBCACABECABCEEACEADEAEBCA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,100,100,100,0,380,H,E,F,B,3,H,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,D,A,A,B
190005299976,2019,2706307,Palmeira dos Índios,27,AL,16,M,1,1,1,2706307,Palmeira dos Índios,27,AL,2,0,3,1,0,27220923,2706307,Palmeira dos Índios,27,AL,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2706307,Palmeira dos Índios,27,AL,1,1,1,1,506,509,514,517,586.4,503.5,490,638.8,EEADBCCADDBECADBDCEBBEDEBDABEBDEBDADBEEECCCBD,ACBCABDAABCCABADEACCBAEECECAABADBDAECBDBCBEDE,99999CBBBBBDABDAEAEBAACDCBCBAEEBECAAAEAACACEBDBCDD,ACABCDECEEEEDDBCABCCCDBAECECAAADDECCECEDEECEA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,160,120,140,200,140,760,F,E,B,B,4,B,A,B,C,B,A,B,A,A,A,B,A,A,B,B,A,C,A,B,A
190005300869,2019,2913606,Ilhéus,29,BA,31,M,1,2,1,2913606,Ilhéus,29,BA,1,5,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2913606,Ilhéus,29,BA,1,1,1,1,523,524,525,526,464.9,391.4,382.7,468.6,EAADCBDDECDEBDBAEBDACAADBCCDBACBDDCAEBDACCADA,BADDABCDCEEA*DDCEAEECEDEEBDDCECDCCEBBBCAEBCAE,99999DEDECEBAADCEECDDDEDEBAEBBCDEBDDBDBEBBBCCCAEDB,DEECBABDCEEAACDDECCAEBDBDADCEBBADCECEEDDBADCB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,100,80,100,0,360,A,A,A,B,9,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,A
190005301363,2019,2911105,Formosa do Rio Preto,29,BA,17,M,1,3,1,3550308,Săo Paulo,35,SP,2,0,2,1,0,29526604,2911105,Formosa do Rio Preto,29,BA,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2903201,Barreiras,29,BA,1,1,1,1,523,524,525,526,397.8,480,419.5,461.1,ECACBACDABDEEDEACEABBADDAEECBECCEDBBBCDCCCDCA,CBAEBECDCDAECCBCADBACDDAEDBCDACBDEBEADEBCDAAE,99999ECCBBC*ABCEBDEBBECDDDBABEAEABEBAACEAECBECAABB,ECBECCEBCCEDBEDEBCACABEDCACADCACBADCACACABEDD,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,140,140,0,520,D,E,B,B,4,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,C,A,A,B
190005301534,2019,2931350,Teixeira de Freitas,29,BA,22,M,1,0,1,3113701,Carlos Chagas,31,MG,2,0,3,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931350,Teixeira de Freitas,29,BA,1,1,1,1,506,509,514,517,393.7,542.1,504,394,CEDDBCCBCDDEDBABDECBCCEBEECBAEBEBCCABDEAECADC,CCCBEEBCEDCACDBECECDDEEDABBDBCEBECDBC.DBCBADC,99999CDDDEDECBCDECBCAADDDCEDCADEDEBDACCABCBAECCDCB,CBACADECCEDBCAEBDCBDBCABDCEDBACEDBDDABEBBEAEB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1,100,120,100,100,140,560,D,D,B,B,4,C,A,D,D,B,A,B,B,B,A,B,A,B,B,A,B,B,A,C,B
190005304788,2019,4126355,Serranópolis do Iguaçu,41,PR,17,M,1,1,1,4115804,Medianeira,41,PR,3,0,1,,1,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4115804,Medianeira,41,PR,1,1,1,1,523,524,525,526,362.9,412.3,431.8,544,BBBCCDEDDADDAADADDDCDABAECABBEDDEDBEBCAACDDDE,EAADCEAECEABACDCBBCCDBCAAECEBEACCDAEBDADEABAC,99999BACDCADABAEBEAADCDDBEDADAAEAAECBBEADBBACCECBA,DCDBACCBABEDAADEBBEBECEDCEDBEAEAABCBCCDBDDCEC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,120,120,120,600,F,F,B,B,5,E,A,B,D,B,B,B,A,B,A,A,A,A,B,A,A,D,A,B,B
190005305667,2019,4116059,Missal,41,PR,19,F,1,3,1,4127700,Toledo,41,PR,2,0,2,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4115804,Medianeira,41,PR,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,C,B,B,3,E,A,B,C,B,A,B,B,B,A,A,A,A,B,A,A,D,A,B,B
190005308184,2019,4106407,Cornélio Procópio,41,PR,24,M,1,3,1,4106407,Cornélio Procópio,41,PR,1,4,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4106407,Cornélio Procópio,41,PR,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,B,C,B,2,C,A,B,C,B,C,B,B,A,A,B,A,A,B,A,B,C,B,B,B
190005308704,2019,4110904,Itaguajé,41,PR,21,M,1,3,1,4305108,Caxias do Sul,43,RS,2,0,2,1,0,41019989,4110904,Itaguajé,41,PR,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4105904,Colorado,41,PR,1,1,1,1,523,524,525,526,419.6,359.5,408.1,402,BCACBCADABDCECCACBECECEBDABBCBCBBEEDBDCDABCCC,BAACBAEACCCBDBEDBECDBBBCADEEBDBADEEDCBDDADEAB,DCEBC99999CADDCADACABEDEBDADECAEABDADEBDABBCCDCBCA,AAEBEBBECAECABDEBBEAAEEBDCCACDDABEAEBCBDBCAED,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,120,80,80,480,D,H,C,A,4,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
190005319909,2019,4119905,Ponta Grossa,41,PR,20,F,1,1,1,4119905,Ponta Grossa,41,PR,2,0,2,1,0,41062914,4119905,Ponta Grossa,41,PR,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4119905,Ponta Grossa,41,PR,1,1,1,1,523,524,525,526,419.9,437.3,441.7,436.4,BDCCDDABBECCDDEEDEBCACBEADCCCDDCEECAECEBACCCD,BDCDCCBABEEBBCADCBECDDDAABBDBECBBDEEDCBDBABAB,99999CDDEEDBBBDEDCDEBDCEEBCEBEEAEEEBDDDADEBCCCEBCA,DCDCEC*DBAEECDDEECAADAEAEDDBEDDCDCABEDBCAEECA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,100,40,40,60,0,240,F,E,C,B,5,E,A,B,C,B,A,B,A,B,A,A,A,B,B,B,A,E,A,B,B
190005321680,2019,3548500,Santos,35,SP,42,M,0,1,1,3550308,Săo Paulo,35,SP,1,13,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3548500,Santos,35,SP,1,1,1,1,523,524,525,526,389.4,489.7,505.3,430.1,AADEACDDDBCEECDADBDEECAEACCEDBDBCBECDECAECBCC,ECCBBACEEEEEBCAABCEEADEEBDCDBDEBBBDEBCBBAAEDE,99999EEEECCDEAAEABCDCCACDAAEBEADEEEAADECBEBCACABED,AADEABEDBCABCDCEABCADDBCBABBEBDEABCBEDDEDBADE,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,4,0,0,0,0,0,0,H,H,B,B,5,H,A,D,D,A,A,B,A,B,A,B,A,A,D,A,B,D,A,B,B
